trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
56,False,"{'a': 0.01, 'e': 0.5712090638488149}",20,0,-63.8013571017933,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
57,False,"{'a': 0.01, 'e': 0.5655254386995371}",25,0,-71.4473575229674,"{0: 14, 1: 6, 2: 4, 3: 1, 4: 0}",0
58,False,"{'a': 0.01, 'e': 0.559898366565402}",25,0,-69.31268078849527,"{0: 16, 1: 0, 2: 9, 3: 0, 4: 0}",0
59,False,"{'a': 0.01, 'e': 0.5543272847345071}",25,0,-79.36943872290325,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
60,False,"{'a': 0.01, 'e': 0.5488116360940265}",20,0,-46.12285859067569,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
61,False,"{'a': 0.01, 'e': 0.5433508690744998}",20,0,-86.50559364979148,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
62,False,"{'a': 0.01, 'e': 0.5379444375946745}",20,0,-85.89883782279944,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
63,False,"{'a': 0.01, 'e': 0.5325918010068972}",20,0,-188.60017783628643,"{0: 9, 1: 0, 2: 6, 3: 3, 4: 2}",0
64,False,"{'a': 0.01, 'e': 0.5272924240430485}",20,0,-69.28965441827077,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
65,False,"{'a': 0.01, 'e': 0.522045776761016}",25,0,-105.18462040494963,"{0: 15, 1: 0, 2: 8, 3: 2, 4: 0}",0
66,False,"{'a': 0.01, 'e': 0.5168513344916992}",25,0,-48.48919179146311,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
67,False,"{'a': 0.01, 'e': 0.5117085777865424}",20,0,-104.32298171087946,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
68,False,"{'a': 0.01, 'e': 0.5066169923655895}",20,0,-83.97480081419151,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
69,False,"{'a': 0.01, 'e': 0.5015760690660555}",25,0,-130.32377182739387,"{0: 14, 1: 0, 2: 9, 3: 1, 4: 1}",0
70,False,"{'a': 0.01, 'e': 0.49658530379140947}",25,12,7.828051433209618,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.01, 'e': 0.4916441974609651}",25,0,-99.49129214073922,"{0: 13, 1: 2, 2: 10, 3: 0, 4: 0}",0
72,False,"{'a': 0.01, 'e': 0.4867522559599717}",20,0,-93.79858008437654,"{0: 11, 1: 3, 2: 3, 3: 3, 4: 0}",0
73,False,"{'a': 0.01, 'e': 0.48190899009020244}",20,0,-119.60324936955908,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 2}",0
74,False,"{'a': 0.01, 'e': 0.4771139155210344}",20,0,-53.14688023826884,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
75,False,"{'a': 0.01, 'e': 0.4723665527410147}",25,0,-126.7048544743279,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
76,False,"{'a': 0.01, 'e': 0.46766642700990924}",20,0,-36.12057986405837,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
77,False,"{'a': 0.01, 'e': 0.46301306831122807}",20,0,-145.28922706035735,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
78,False,"{'a': 0.01, 'e': 0.4584060113052235}",25,0,-88.72966360000889,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 0}",0
79,False,"{'a': 0.01, 'e': 0.45384479528235583}",25,0,-168.4128790147501,"{0: 12, 1: 2, 2: 7, 3: 3, 4: 1}",0
80,False,"{'a': 0.01, 'e': 0.44932896411722156}",20,3,-27.59782390697546,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
81,False,"{'a': 0.01, 'e': 0.4448580662229411}",25,0,-84.98636749826065,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0
82,False,"{'a': 0.01, 'e': 0.44043165450599925}",20,0,-26.217982320458404,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
83,False,"{'a': 0.01, 'e': 0.43604928632153556}",20,2,-21.295880282700317,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
84,False,"{'a': 0.01, 'e': 0.43171052342907973}",25,19,-11.803321104452936,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
85,False,"{'a': 0.01, 'e': 0.4274149319487267}",25,0,-96.72142936981486,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",0
86,False,"{'a': 0.01, 'e': 0.4231620823177488}",25,0,-123.6704578317798,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
87,False,"{'a': 0.01, 'e': 0.418951549247639}",20,0,-134.60067076582695,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
88,False,"{'a': 0.01, 'e': 0.4147829116815814}",20,0,-72.53993696775335,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
89,False,"{'a': 0.01, 'e': 0.4106557527523455}",25,0,-73.09592984573194,"{0: 15, 1: 1, 2: 9, 3: 0, 4: 0}",0
90,False,"{'a': 0.01, 'e': 0.4065696597405991}",20,0,-46.889490635718246,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
91,False,"{'a': 0.01, 'e': 0.40252422403363597}",20,6,-70.16103147592197,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 1}",1
92,False,"{'a': 0.01, 'e': 0.39851904108451414}",20,0,-95.79662345612236,"{0: 9, 1: 5, 2: 4, 3: 2, 4: 0}",0
93,False,"{'a': 0.01, 'e': 0.3945537103716011}",25,0,-230.9094142522473,"{0: 9, 1: 2, 2: 9, 3: 3, 4: 2}",0
94,False,"{'a': 0.01, 'e': 0.3906278353585211}",20,0,-182.7324492013395,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 3}",0
95,False,"{'a': 0.01, 'e': 0.3867410234545012}",25,0,-52.14495768317788,"{0: 18, 1: 4, 2: 1, 3: 2, 4: 0}",0
96,False,"{'a': 0.01, 'e': 0.38289288597511206}",20,0,-56.62400983332122,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
97,False,"{'a': 0.01, 'e': 0.37908303810339883}",20,9,-97.41017285257045,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 2}",1
98,False,"{'a': 0.01, 'e': 0.37531109885139957}",20,0,-109.18799312642687,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
99,False,"{'a': 0.01, 'e': 0.3715766910220457}",20,0,-72.37370540817341,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
100,False,"{'a': 0.01, 'e': 0.36787944117144233}",25,0,-50.75756684815609,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
101,False,"{'a': 0.01, 'e': 0.3642189795715233}",25,19,3.7843136411048803,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.01, 'e': 0.3605949401730783}",25,0,-53.564897062568335,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
103,False,"{'a': 0.01, 'e': 0.3570069605691474}",20,0,-117.14986112991205,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
104,False,"{'a': 0.01, 'e': 0.35345468195878016}",20,0,-51.88382242260555,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
105,False,"{'a': 0.01, 'e': 0.3499377491111553}",20,0,-34.36796897216699,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
106,False,"{'a': 0.01, 'e': 0.3464558103300574}",20,0,-93.78068503121574,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
107,False,"{'a': 0.01, 'e': 0.34300851741870664}",20,0,-160.0716327144374,"{0: 11, 1: 4, 2: 1, 3: 1, 4: 3}",0
108,False,"{'a': 0.01, 'e': 0.3395955256449391}",25,0,-170.94236257913408,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
109,False,"{'a': 0.01, 'e': 0.3362164937067333}",25,0,-137.40831301141614,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
110,False,"{'a': 0.01, 'e': 0.33287108369807955}",25,0,-113.24666488700072,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
111,False,"{'a': 0.01, 'e': 0.32955896107518906}",25,0,-121.1647989969532,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
112,False,"{'a': 0.01, 'e': 0.32627979462303947}",20,0,-15.099182436547995,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
113,False,"{'a': 0.01, 'e': 0.3230332564222529}",25,0,-159.26970199073875,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
114,False,"{'a': 0.01, 'e': 0.31981902181630384}",20,0,-120.74392430993016,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
115,False,"{'a': 0.01, 'e': 0.31663676937905316}",25,0,-280.3190697443422,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 6}",0
116,False,"{'a': 0.01, 'e': 0.3134861808826053}",20,0,-71.8377078528642,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
117,False,"{'a': 0.01, 'e': 0.31036694126548503}",20,0,-78.74975062357923,"{0: 9, 1: 4, 2: 7, 3: 0, 4: 0}",0
118,False,"{'a': 0.01, 'e': 0.30727873860113125}",20,0,-67.85196154890701,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
119,False,"{'a': 0.01, 'e': 0.3042212640667041}",20,0,-37.05199986336022,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
120,False,"{'a': 0.01, 'e': 0.30119421191220214}",20,0,-22.138250134083638,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
121,False,"{'a': 0.01, 'e': 0.2981972794298874}",25,0,-83.91085857558556,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
122,False,"{'a': 0.01, 'e': 0.2952301669240142}",20,0,-76.80663905839889,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
123,False,"{'a': 0.01, 'e': 0.2922925776808594}",25,0,-211.36969091059592,"{0: 11, 1: 3, 2: 7, 3: 1, 4: 3}",0
124,False,"{'a': 0.01, 'e': 0.2893842179390506}",25,0,-84.06054208104946,"{0: 16, 1: 3, 2: 3, 3: 3, 4: 0}",0
125,False,"{'a': 0.01, 'e': 0.2865047968601901}",20,0,-141.0420039098118,"{0: 8, 1: 1, 2: 9, 3: 1, 4: 1}",0
126,False,"{'a': 0.01, 'e': 0.2836540264997704}",20,0,-78.24217287595111,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
127,False,"{'a': 0.01, 'e': 0.2808316217783798}",20,0,-27.714830613024194,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
128,False,"{'a': 0.01, 'e': 0.27803730045319414}",20,0,-103.36584928626841,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
129,False,"{'a': 0.01, 'e': 0.27527078308975234}",25,0,-126.79068094615326,"{0: 17, 1: 3, 2: 1, 3: 2, 4: 2}",0
130,False,"{'a': 0.01, 'e': 0.2725317930340126}",20,0,-138.859713448972,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
131,False,"{'a': 0.01, 'e': 0.2698200563846868}",25,0,-85.42675232117168,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
132,False,"{'a': 0.01, 'e': 0.26713530196585034}",25,12,-84.48013179326755,"{0: 6, 1: 1, 2: 5, 3: 0, 4: 1}",1
133,False,"{'a': 0.01, 'e': 0.26447726129982396}",20,0,-24.316601840955524,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
134,False,"{'a': 0.01, 'e': 0.261845668580326}",20,0,-109.25380270775372,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
135,False,"{'a': 0.01, 'e': 0.2592402606458915}",20,0,-62.165243725681336,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
136,False,"{'a': 0.01, 'e': 0.2566607769535559}",20,0,-153.43937081094543,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
137,False,"{'a': 0.01, 'e': 0.25410695955280027}",20,0,-86.35202344380619,"{0: 10, 1: 4, 2: 4, 3: 2, 4: 0}",0
138,False,"{'a': 0.01, 'e': 0.25157855305975646}",20,0,-88.3505571159284,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
139,False,"{'a': 0.01, 'e': 0.24907530463166816}",25,0,-50.41249120159533,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
140,False,"{'a': 0.01, 'e': 0.24659696394160643}",20,0,-121.27925957364238,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
141,False,"{'a': 0.01, 'e': 0.2441432831534371}",25,3,-146.45191185506843,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 2}",1
142,False,"{'a': 0.01, 'e': 0.24171401689703645}",20,0,-67.1437653692887,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
143,False,"{'a': 0.01, 'e': 0.23930892224375455}",20,0,-113.08700143500322,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
144,False,"{'a': 0.01, 'e': 0.23692775868212176}",20,13,-53.42099235470493,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 1}",1
145,False,"{'a': 0.01, 'e': 0.23457028809379765}",25,0,-107.22173925923659,"{0: 17, 1: 5, 2: 0, 3: 1, 4: 2}",0
146,False,"{'a': 0.01, 'e': 0.23223627472975883}",20,0,-85.81990487788201,"{0: 10, 1: 1, 2: 9, 3: 0, 4: 0}",0
147,False,"{'a': 0.01, 'e': 0.22992548518672384}",25,0,-122.25412606051016,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
148,False,"{'a': 0.01, 'e': 0.22763768838381274}",20,0,-42.99555866013718,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
149,False,"{'a': 0.01, 'e': 0.22537265553943872}",20,0,-51.48944282919301,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
150,False,"{'a': 0.01, 'e': 0.22313016014842982}",25,0,-121.74354742346242,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
151,False,"{'a': 0.01, 'e': 0.2209099779593782}",20,0,-86.47378204335887,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
152,False,"{'a': 0.01, 'e': 0.21871188695221475}",20,0,-85.12772269848071,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
153,False,"{'a': 0.01, 'e': 0.21653566731600707}",20,0,-95.75989964838985,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
154,False,"{'a': 0.01, 'e': 0.21438110142697794}",20,0,-39.06404060523697,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
155,False,"{'a': 0.01, 'e': 0.21224797382674304}",20,0,-93.81292594991827,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
156,False,"{'a': 0.01, 'e': 0.21013607120076472}",20,0,-110.3012301853554,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
157,False,"{'a': 0.01, 'e': 0.20804518235702046}",25,0,-174.2744131922641,"{0: 12, 1: 2, 2: 8, 3: 1, 4: 2}",0
158,False,"{'a': 0.01, 'e': 0.20597509820488344}",20,0,-18.83130067644958,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
159,False,"{'a': 0.01, 'e': 0.20392561173421342}",20,0,-85.6638470435411,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
160,False,"{'a': 0.01, 'e': 0.20189651799465538}",20,0,-76.23645123813839,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
161,False,"{'a': 0.01, 'e': 0.1998876140751445}",20,0,-83.42252197945348,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
162,False,"{'a': 0.01, 'e': 0.19789869908361465}",20,0,-46.72089419006816,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
163,False,"{'a': 0.01, 'e': 0.19592957412690934}",25,0,-68.65992006973528,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
164,False,"{'a': 0.01, 'e': 0.19398004229089189}",25,0,-132.6781681856125,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
165,False,"{'a': 0.01, 'e': 0.19204990862075408}",20,9,-17.35084477261467,"{0: 6, 1: 4, 2: 1, 3: 0, 4: 0}",1
166,False,"{'a': 0.01, 'e': 0.1901389801015205}",25,0,-45.74934990419976,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
167,False,"{'a': 0.01, 'e': 0.1882470656387468}",20,0,-38.53516670897302,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
168,False,"{'a': 0.01, 'e': 0.18637397603940997}",20,0,-119.57266469286542,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
169,False,"{'a': 0.01, 'e': 0.18451952399298926}",20,0,-83.39184403687831,"{0: 11, 1: 6, 2: 2, 3: 0, 4: 1}",0
170,False,"{'a': 0.01, 'e': 0.18268352405273466}",20,13,-11.596444018201556,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 0}",1
171,False,"{'a': 0.01, 'e': 0.1808657926171221}",25,0,-82.94719302416186,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
172,False,"{'a': 0.01, 'e': 0.17906614791149322}",20,0,-109.59174308805622,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
173,False,"{'a': 0.01, 'e': 0.17728440996987782}",25,0,-69.46148160315903,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
174,False,"{'a': 0.01, 'e': 0.17552040061699686}",25,17,16.24913751152529,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.01, 'e': 0.17377394345044514}",20,0,-68.46175142015713,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
176,False,"{'a': 0.01, 'e': 0.17204486382305054}",25,0,-109.38391965216626,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
177,False,"{'a': 0.01, 'e': 0.17033298882540943}",20,0,-52.1317294764118,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
178,False,"{'a': 0.01, 'e': 0.1686381472685955}",20,0,-110.72454358127892,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
179,False,"{'a': 0.01, 'e': 0.1669601696670407}",25,0,-140.95357062487048,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
180,False,"{'a': 0.01, 'e': 0.16529888822158653}",20,0,-113.78960639673994,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
181,False,"{'a': 0.01, 'e': 0.16365413680270405}",25,0,-38.116109765323756,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
182,False,"{'a': 0.01, 'e': 0.16202575093388075}",20,0,-123.82661616824083,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
183,False,"{'a': 0.01, 'e': 0.16041356777517274}",20,0,-55.94100255597492,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
