trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
18,False,"{'a': 0.3, 'e': 0.835270211411272}",20,0,-78.42620361698188,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
19,False,"{'a': 0.3, 'e': 0.8269591339433623}",35,0,-122.48775596321005,"{0: 23, 1: 5, 2: 4, 3: 2, 4: 1}",0
20,False,"{'a': 0.3, 'e': 0.8187307530779818}",20,0,-117.46773077112849,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
21,False,"{'a': 0.3, 'e': 0.8105842459701871}",25,0,-32.69088069895801,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
22,False,"{'a': 0.3, 'e': 0.8025187979624785}",20,0,-83.38285954696478,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
23,False,"{'a': 0.3, 'e': 0.794533602503334}",25,8,-61.65071899466879,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 1}",1
24,False,"{'a': 0.3, 'e': 0.7866278610665535}",25,0,-288.3235841126984,"{0: 10, 1: 6, 2: 3, 3: 0, 4: 6}",0
25,False,"{'a': 0.3, 'e': 0.7788007830714049}",25,0,-40.23728512221069,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
26,False,"{'a': 0.3, 'e': 0.7710515858035663}",25,11,-49.8758322720805,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
27,False,"{'a': 0.3, 'e': 0.7633794943368531}",20,12,-30.029662782726792,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
28,False,"{'a': 0.3, 'e': 0.7557837414557255}",35,18,-38.52025562583946,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 1}",1
29,False,"{'a': 0.3, 'e': 0.7482635675785653}",20,0,-68.33352073206456,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
30,False,"{'a': 0.3, 'e': 0.7408182206817179}",20,0,0.5227360007137276,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
31,False,"{'a': 0.3, 'e': 0.7334469562242892}",30,0,-108.7989709731531,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 2}",0
32,False,"{'a': 0.3, 'e': 0.7261490370736909}",20,9,-28.250476908566615,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
33,False,"{'a': 0.3, 'e': 0.7189237334319262}",20,0,-89.53843045914546,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
34,False,"{'a': 0.3, 'e': 0.7117703227626097}",25,12,-18.059024065633512,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
35,False,"{'a': 0.3, 'e': 0.7046880897187134}",30,0,-37.646583701003415,"{0: 24, 1: 4, 2: 1, 3: 0, 4: 1}",0
36,False,"{'a': 0.3, 'e': 0.697676326071031}",20,0,-51.43624775130155,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
37,False,"{'a': 0.3, 'e': 0.6907343306373547}",20,12,-10.23609043181227,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
38,False,"{'a': 0.3, 'e': 0.6838614092123558}",25,0,-118.18696144703364,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
39,False,"{'a': 0.3, 'e': 0.6770568744981647}",20,0,-20.315537350314163,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
40,False,"{'a': 0.3, 'e': 0.6703200460356393}",30,0,-79.50505176423479,"{0: 21, 1: 5, 2: 2, 3: 1, 4: 1}",0
41,False,"{'a': 0.3, 'e': 0.6636502501363194}",30,0,-183.94080077916024,"{0: 19, 1: 4, 2: 3, 3: 0, 4: 4}",0
42,False,"{'a': 0.3, 'e': 0.6570468198150567}",20,0,-20.048137500721555,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
43,False,"{'a': 0.3, 'e': 0.6505090947233165}",20,3,-39.335127642553076,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
44,False,"{'a': 0.3, 'e': 0.6440364210831414}",25,3,-81.78005718020358,"{0: 17, 1: 0, 2: 1, 3: 3, 4: 1}",1
45,False,"{'a': 0.3, 'e': 0.6376281516217733}",25,0,-80.77641899189315,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
46,False,"{'a': 0.3, 'e': 0.631283645506926}",25,0,-224.9361001212734,"{0: 11, 1: 2, 2: 7, 3: 2, 4: 3}",0
47,False,"{'a': 0.3, 'e': 0.6250022682827008}",30,0,-47.70679510417675,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
48,False,"{'a': 0.3, 'e': 0.6187833918061408}",25,0,-12.478269624336043,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
49,False,"{'a': 0.3, 'e': 0.6126263941844161}",25,1,-137.73728929213098,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 3}",1
50,False,"{'a': 0.3, 'e': 0.6065306597126334}",20,11,-41.43837006896439,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
51,False,"{'a': 0.3, 'e': 0.6004955788122659}",25,0,-11.786410268817402,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
52,False,"{'a': 0.3, 'e': 0.5945205479701944}",20,0,-91.75784486007026,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
53,False,"{'a': 0.3, 'e': 0.5886049696783552}",25,0,-121.42701753979877,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
54,False,"{'a': 0.3, 'e': 0.5827482523739896}",30,0,-72.92912520824129,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
55,False,"{'a': 0.3, 'e': 0.5769498103804866}",25,5,-119.84271838924357,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",1
56,False,"{'a': 0.3, 'e': 0.5712090638488149}",25,10,-85.24619852603105,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 1}",1
57,False,"{'a': 0.3, 'e': 0.5655254386995371}",30,13,-15.757057891043685,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
58,False,"{'a': 0.3, 'e': 0.559898366565402}",20,16,8.212575960482514,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.3, 'e': 0.5543272847345071}",25,12,-11.73807588151309,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
60,False,"{'a': 0.3, 'e': 0.5488116360940265}",25,0,-163.1440744148669,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",0
61,False,"{'a': 0.3, 'e': 0.5433508690744998}",20,0,-38.97801898452848,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
62,False,"{'a': 0.3, 'e': 0.5379444375946745}",30,15,-38.09678603501461,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
63,False,"{'a': 0.3, 'e': 0.5325918010068972}",30,7,-34.668451566790246,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 0}",1
64,False,"{'a': 0.3, 'e': 0.5272924240430485}",30,0,-78.3809759523011,"{0: 20, 1: 5, 2: 4, 3: 0, 4: 1}",0
65,False,"{'a': 0.3, 'e': 0.522045776761016}",30,17,-61.50791575678089,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 1}",1
66,False,"{'a': 0.3, 'e': 0.5168513344916992}",25,0,-68.19823008044075,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
67,False,"{'a': 0.3, 'e': 0.5117085777865424}",25,19,2.1486037857427833,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.3, 'e': 0.5066169923655895}",30,12,5.424305639444409,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
69,False,"{'a': 0.3, 'e': 0.5015760690660555}",30,0,-109.38261826247253,"{0: 21, 1: 1, 2: 5, 3: 2, 4: 1}",0
70,False,"{'a': 0.3, 'e': 0.49658530379140947}",20,5,-58.89761163909889,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 1}",1
71,False,"{'a': 0.3, 'e': 0.4916441974609651}",20,9,-58.613547561452066,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
72,False,"{'a': 0.3, 'e': 0.4867522559599717}",20,0,-18.987826375229083,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
73,False,"{'a': 0.3, 'e': 0.48190899009020244}",20,0,-13.973697192465986,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
74,False,"{'a': 0.3, 'e': 0.4771139155210344}",30,13,23.19299896326741,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.3, 'e': 0.4723665527410147}",35,28,8.921610222687256,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.3, 'e': 0.46766642700990924}",30,10,-17.43168335274162,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
77,False,"{'a': 0.3, 'e': 0.46301306831122807}",30,0,-119.30208301171288,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
78,False,"{'a': 0.3, 'e': 0.4584060113052235}",20,0,-44.50324337944516,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
79,False,"{'a': 0.3, 'e': 0.45384479528235583}",30,0,-72.71114155125451,"{0: 18, 1: 6, 2: 5, 3: 1, 4: 0}",0
80,False,"{'a': 0.3, 'e': 0.44932896411722156}",20,0,-48.410938621536495,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
81,False,"{'a': 0.3, 'e': 0.4448580662229411}",20,0,-10.649523275824217,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
82,False,"{'a': 0.3, 'e': 0.44043165450599925}",25,0,-37.30854690789284,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
83,False,"{'a': 0.3, 'e': 0.43604928632153556}",20,4,-10.759287676118303,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
84,False,"{'a': 0.3, 'e': 0.43171052342907973}",20,8,-27.642819794111585,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
85,False,"{'a': 0.3, 'e': 0.4274149319487267}",20,0,-10.759073104207411,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
86,False,"{'a': 0.3, 'e': 0.4231620823177488}",30,0,-49.81198338216656,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
87,False,"{'a': 0.3, 'e': 0.418951549247639}",25,3,-9.45121800454213,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
88,False,"{'a': 0.3, 'e': 0.4147829116815814}",20,14,11.499344874698192,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.3, 'e': 0.4106557527523455}",20,4,17.011187311710405,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
90,False,"{'a': 0.3, 'e': 0.4065696597405991}",30,0,-37.998486335937805,"{0: 24, 1: 0, 2: 5, 3: 1, 4: 0}",0
91,False,"{'a': 0.3, 'e': 0.40252422403363597}",20,10,-13.581565132501522,"{0: 6, 1: 3, 2: 1, 3: 0, 4: 0}",1
92,False,"{'a': 0.3, 'e': 0.39851904108451414}",25,9,-27.578234938991546,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 0}",1
93,False,"{'a': 0.3, 'e': 0.3945537103716011}",25,12,7.172454650902815,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
94,False,"{'a': 0.3, 'e': 0.3906278353585211}",20,5,-94.34626432959807,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 2}",1
95,False,"{'a': 0.3, 'e': 0.3867410234545012}",20,13,-6.402656213371721,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
96,False,"{'a': 0.3, 'e': 0.38289288597511206}",25,6,-0.8357977516891313,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
97,False,"{'a': 0.3, 'e': 0.37908303810339883}",25,15,16.089824534831212,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.3, 'e': 0.37531109885139957}",25,0,-8.815822285431832,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
99,False,"{'a': 0.3, 'e': 0.3715766910220457}",25,14,21.921439736540638,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.3, 'e': 0.36787944117144233}",20,4,14.660228869098257,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.3, 'e': 0.3642189795715233}",20,3,-16.17867222074965,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
102,False,"{'a': 0.3, 'e': 0.3605949401730783}",20,0,18.036236954803716,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
103,False,"{'a': 0.3, 'e': 0.3570069605691474}",25,19,11.220016743958295,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.3, 'e': 0.35345468195878016}",20,12,-7.1428677646922285,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
105,False,"{'a': 0.3, 'e': 0.3499377491111553}",25,17,-6.970721715983285,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
106,False,"{'a': 0.3, 'e': 0.3464558103300574}",30,7,-25.38035572198222,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
107,False,"{'a': 0.3, 'e': 0.34300851741870664}",20,10,-2.0824459161102844,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
108,False,"{'a': 0.3, 'e': 0.3395955256449391}",25,14,-13.839451780531522,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
109,False,"{'a': 0.3, 'e': 0.3362164937067333}",25,5,-20.90767040068177,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
110,False,"{'a': 0.3, 'e': 0.33287108369807955}",20,5,-16.668702234645256,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
111,False,"{'a': 0.3, 'e': 0.32955896107518906}",25,0,31.122567976792286,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
112,False,"{'a': 0.3, 'e': 0.32627979462303947}",20,0,-51.478163489997186,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
113,False,"{'a': 0.3, 'e': 0.3230332564222529}",25,9,7.100470701126095,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
114,False,"{'a': 0.3, 'e': 0.31981902181630384}",20,0,7.421058216000003,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
115,False,"{'a': 0.3, 'e': 0.31663676937905316}",25,3,27.007135634282783,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.3, 'e': 0.3134861808826053}",30,3,-34.05288387342947,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 1}",1
117,False,"{'a': 0.3, 'e': 0.31036694126548503}",25,0,7.982391708871049,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",1
118,False,"{'a': 0.3, 'e': 0.30727873860113125}",25,11,2.39831768968956,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
119,False,"{'a': 0.3, 'e': 0.3042212640667041}",20,11,-37.57170945758534,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
120,False,"{'a': 0.3, 'e': 0.30119421191220214}",30,0,10.529195520521492,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",1
121,False,"{'a': 0.3, 'e': 0.2981972794298874}",25,5,22.638914914287433,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
122,False,"{'a': 0.3, 'e': 0.2952301669240142}",25,0,-92.54690177998168,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
123,False,"{'a': 0.3, 'e': 0.2922925776808594}",20,0,23.861548202166393,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
124,False,"{'a': 0.3, 'e': 0.2893842179390506}",20,0,-18.945237152437016,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
125,False,"{'a': 0.3, 'e': 0.2865047968601901}",35,13,-34.669674309923835,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
126,False,"{'a': 0.3, 'e': 0.2836540264997704}",20,0,-69.98912864970436,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
127,False,"{'a': 0.3, 'e': 0.2808316217783798}",30,17,-6.589205978578391,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
128,False,"{'a': 0.3, 'e': 0.27803730045319414}",20,0,29.989651755977352,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
129,False,"{'a': 0.3, 'e': 0.27527078308975234}",20,1,-27.560143502616125,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
130,False,"{'a': 0.3, 'e': 0.2725317930340126}",20,13,13.951421087210026,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.3, 'e': 0.2698200563846868}",30,20,6.0244779011814025,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
132,False,"{'a': 0.3, 'e': 0.26713530196585034}",20,0,29.89717272685618,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
133,False,"{'a': 0.3, 'e': 0.26447726129982396}",20,3,-24.504754854894244,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
134,False,"{'a': 0.3, 'e': 0.261845668580326}",20,6,4.479663834186553,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
135,False,"{'a': 0.3, 'e': 0.2592402606458915}",20,16,7.788226114290614,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.3, 'e': 0.2566607769535559}",20,2,-24.411193765704084,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
137,False,"{'a': 0.3, 'e': 0.25410695955280027}",30,5,-12.538952770934133,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
138,False,"{'a': 0.3, 'e': 0.25157855305975646}",25,0,-27.018220940097148,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
139,False,"{'a': 0.3, 'e': 0.24907530463166816}",20,1,-27.78724491060557,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
140,False,"{'a': 0.3, 'e': 0.24659696394160643}",20,15,-3.360658093867011,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
141,False,"{'a': 0.3, 'e': 0.2441432831534371}",20,9,11.106560103890665,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.3, 'e': 0.24171401689703645}",30,10,-62.76045430678219,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
143,False,"{'a': 0.3, 'e': 0.23930892224375455}",20,6,-27.181709340240847,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
144,False,"{'a': 0.3, 'e': 0.23692775868212176}",20,6,-12.471660373132204,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
145,False,"{'a': 0.3, 'e': 0.23457028809379765}",20,0,-38.350021143423696,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
146,False,"{'a': 0.3, 'e': 0.23223627472975883}",25,0,-57.248669975864246,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
147,False,"{'a': 0.3, 'e': 0.22992548518672384}",20,0,-22.301981639256805,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
148,False,"{'a': 0.3, 'e': 0.22763768838381274}",30,19,19.506466393531888,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.3, 'e': 0.22537265553943872}",20,15,9.381852716091238,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.3, 'e': 0.22313016014842982}",20,0,-0.10370378746167319,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
151,False,"{'a': 0.3, 'e': 0.2209099779593782}",25,11,-39.5553989744739,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
152,False,"{'a': 0.3, 'e': 0.21871188695221475}",20,15,9.437931356330997,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.3, 'e': 0.21653566731600707}",25,15,19.74341463739048,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.3, 'e': 0.21438110142697794}",25,8,-31.75729274350181,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 0}",1
155,False,"{'a': 0.3, 'e': 0.21224797382674304}",25,1,22.94310878492217,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.3, 'e': 0.21013607120076472}",25,14,-3.6342889309879323,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
157,False,"{'a': 0.3, 'e': 0.20804518235702046}",20,2,11.783842096529593,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
158,False,"{'a': 0.3, 'e': 0.20597509820488344}",30,23,14.41822520057292,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.3, 'e': 0.20392561173421342}",20,3,-36.11985774253489,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
160,False,"{'a': 0.3, 'e': 0.20189651799465538}",20,6,-37.13983967337779,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
161,False,"{'a': 0.3, 'e': 0.1998876140751445}",20,9,-43.58822415124073,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
162,False,"{'a': 0.3, 'e': 0.19789869908361465}",30,15,-36.05075661275057,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
163,False,"{'a': 0.3, 'e': 0.19592957412690934}",25,14,22.29105596576052,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.3, 'e': 0.19398004229089189}",20,8,22.77972203786893,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.3, 'e': 0.19204990862075408}",25,13,-19.401374814444186,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
166,False,"{'a': 0.3, 'e': 0.1901389801015205}",25,0,35.35356709700393,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
167,False,"{'a': 0.3, 'e': 0.1882470656387468}",25,14,-20.6084843398952,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
168,False,"{'a': 0.3, 'e': 0.18637397603940997}",20,0,-13.916667308797317,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
169,False,"{'a': 0.3, 'e': 0.18451952399298926}",35,26,-35.69001358411648,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
170,False,"{'a': 0.3, 'e': 0.18268352405273466}",25,0,-61.80115877616121,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
171,False,"{'a': 0.3, 'e': 0.1808657926171221}",30,17,24.682330426735007,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.3, 'e': 0.17906614791149322}",25,15,20.001901117188076,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.3, 'e': 0.17728440996987782}",30,13,31.52250632775011,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.3, 'e': 0.17552040061699686}",30,10,25.359104399966483,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
175,False,"{'a': 0.3, 'e': 0.17377394345044514}",20,11,18.56817532202087,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.3, 'e': 0.17204486382305054}",25,15,7.97795713974785,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
177,False,"{'a': 0.3, 'e': 0.17033298882540943}",20,3,15.680313670906225,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.3, 'e': 0.1686381472685955}",20,0,15.878969675768623,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
179,False,"{'a': 0.3, 'e': 0.1669601696670407}",25,3,29.86336679030044,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.3, 'e': 0.16529888822158653}",20,0,6.156637012283615,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
181,False,"{'a': 0.3, 'e': 0.16365413680270405}",20,0,15.417038218591554,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
182,False,"{'a': 0.3, 'e': 0.16202575093388075}",25,12,12.316307830210064,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.3, 'e': 0.16041356777517274}",20,13,5.211182722495346,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.3, 'e': 0.15881742610692068}",30,8,-51.45296604182077,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
