trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
19,False,"{'a': 0.01, 'e': 0.8269591339433623}",20,0,1.555001758823244,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
20,False,"{'a': 0.01, 'e': 0.8187307530779818}",25,0,-47.78721556608153,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
21,False,"{'a': 0.01, 'e': 0.8105842459701871}",20,10,-5.25388882289032,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
22,False,"{'a': 0.01, 'e': 0.8025187979624785}",25,0,-73.14095906705032,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
23,False,"{'a': 0.01, 'e': 0.794533602503334}",20,0,-105.3543145709869,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
24,False,"{'a': 0.01, 'e': 0.7866278610665535}",20,1,-0.41323764736481783,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
25,False,"{'a': 0.01, 'e': 0.7788007830714049}",25,0,-99.40622056652246,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
26,False,"{'a': 0.01, 'e': 0.7710515858035663}",20,6,-44.13468904298979,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
27,False,"{'a': 0.01, 'e': 0.7633794943368531}",20,9,-28.2338072959301,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 0}",1
28,False,"{'a': 0.01, 'e': 0.7557837414557255}",20,0,-115.34383445718187,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
29,False,"{'a': 0.01, 'e': 0.7482635675785653}",20,6,-81.01828482549415,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
30,False,"{'a': 0.01, 'e': 0.7408182206817179}",20,0,-35.6318239195668,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
31,False,"{'a': 0.01, 'e': 0.7334469562242892}",20,6,-31.297482393040674,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
32,False,"{'a': 0.01, 'e': 0.7261490370736909}",20,10,0.821492047721025,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
33,False,"{'a': 0.01, 'e': 0.7189237334319262}",20,0,-74.61844451787519,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
34,False,"{'a': 0.01, 'e': 0.7117703227626097}",20,0,-50.517761004890126,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
35,False,"{'a': 0.01, 'e': 0.7046880897187134}",20,0,-38.89671480370884,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
36,False,"{'a': 0.01, 'e': 0.697676326071031}",25,14,-17.84538268567168,"{0: 8, 1: 2, 2: 0, 3: 1, 4: 0}",1
37,False,"{'a': 0.01, 'e': 0.6907343306373547}",20,14,4.098076296942118,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
38,False,"{'a': 0.01, 'e': 0.6838614092123558}",20,0,-54.20226198803399,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
39,False,"{'a': 0.01, 'e': 0.6770568744981647}",20,11,9.462415688239133,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
40,False,"{'a': 0.01, 'e': 0.6703200460356393}",20,8,-4.006802994197143,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
41,False,"{'a': 0.01, 'e': 0.6636502501363194}",20,0,-60.67823666864905,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
42,False,"{'a': 0.01, 'e': 0.6570468198150567}",25,2,-29.11585560911597,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 0}",1
43,False,"{'a': 0.01, 'e': 0.6505090947233165}",25,0,-84.33545466208186,"{0: 18, 1: 3, 2: 1, 3: 2, 4: 1}",0
44,False,"{'a': 0.01, 'e': 0.6440364210831414}",20,0,-11.681163294778013,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
45,False,"{'a': 0.01, 'e': 0.6376281516217733}",20,1,-57.69039406566864,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 0}",1
46,False,"{'a': 0.01, 'e': 0.631283645506926}",20,13,5.806025414134255,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
47,False,"{'a': 0.01, 'e': 0.6250022682827008}",20,0,-30.126510723133798,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
48,False,"{'a': 0.01, 'e': 0.6187833918061408}",20,11,-40.41876748356534,"{0: 6, 1: 0, 2: 1, 3: 2, 4: 0}",1
49,False,"{'a': 0.01, 'e': 0.6126263941844161}",20,0,-95.20535904440405,"{0: 12, 1: 4, 2: 1, 3: 2, 4: 1}",0
50,False,"{'a': 0.01, 'e': 0.6065306597126334}",20,13,8.857387574755073,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.01, 'e': 0.6004955788122659}",20,0,-33.780313309916494,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
52,False,"{'a': 0.01, 'e': 0.5945205479701944}",25,3,-47.027932783033634,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 0}",1
53,False,"{'a': 0.01, 'e': 0.5886049696783552}",20,13,9.83588486484259,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.01, 'e': 0.5827482523739896}",20,12,13.727458841742363,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.01, 'e': 0.5769498103804866}",25,19,-12.77001313343565,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
56,False,"{'a': 0.01, 'e': 0.5712090638488149}",20,0,-43.61131082750347,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
57,False,"{'a': 0.01, 'e': 0.5655254386995371}",25,0,-90.50975638671329,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
58,False,"{'a': 0.01, 'e': 0.559898366565402}",20,0,8.542767566029926,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
59,False,"{'a': 0.01, 'e': 0.5543272847345071}",25,0,-60.93892409089666,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
60,False,"{'a': 0.01, 'e': 0.5488116360940265}",20,6,-10.346310470395231,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
61,False,"{'a': 0.01, 'e': 0.5433508690744998}",20,1,-30.097018892027815,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
62,False,"{'a': 0.01, 'e': 0.5379444375946745}",20,9,-15.241471116928281,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
63,False,"{'a': 0.01, 'e': 0.5325918010068972}",20,0,-69.06668627747159,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
64,False,"{'a': 0.01, 'e': 0.5272924240430485}",20,0,-46.52612306339443,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
65,False,"{'a': 0.01, 'e': 0.522045776761016}",25,0,-15.148605449309413,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
66,False,"{'a': 0.01, 'e': 0.5168513344916992}",20,0,-20.00281306095159,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
67,False,"{'a': 0.01, 'e': 0.5117085777865424}",20,0,-111.66571398021281,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
68,False,"{'a': 0.01, 'e': 0.5066169923655895}",20,0,-50.94541874625635,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
69,False,"{'a': 0.01, 'e': 0.5015760690660555}",20,0,-47.03005743995242,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
70,False,"{'a': 0.01, 'e': 0.49658530379140947}",20,13,1.4849290362112488,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
71,False,"{'a': 0.01, 'e': 0.4916441974609651}",25,13,20.481972990952247,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.01, 'e': 0.4867522559599717}",25,0,-23.49174790004877,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
73,False,"{'a': 0.01, 'e': 0.48190899009020244}",20,8,-4.411613558991915,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
74,False,"{'a': 0.01, 'e': 0.4771139155210344}",25,13,9.550573808204582,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
75,False,"{'a': 0.01, 'e': 0.4723665527410147}",20,9,-40.03369930675685,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 0}",1
76,False,"{'a': 0.01, 'e': 0.46766642700990924}",25,3,-86.5609254208651,"{0: 15, 1: 2, 2: 2, 3: 2, 4: 1}",1
77,False,"{'a': 0.01, 'e': 0.46301306831122807}",20,14,7.292696288498405,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.01, 'e': 0.4584060113052235}",20,0,-111.72489622923565,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
79,False,"{'a': 0.01, 'e': 0.45384479528235583}",20,0,-13.882187351963825,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
80,False,"{'a': 0.01, 'e': 0.44932896411722156}",20,0,-6.140138283626565,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
81,False,"{'a': 0.01, 'e': 0.4448580662229411}",25,3,-37.81853363977793,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
82,False,"{'a': 0.01, 'e': 0.44043165450599925}",25,0,-9.921862839871066,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
83,False,"{'a': 0.01, 'e': 0.43604928632153556}",20,8,-38.88423517751445,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
84,False,"{'a': 0.01, 'e': 0.43171052342907973}",25,12,-22.52364302430528,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
85,False,"{'a': 0.01, 'e': 0.4274149319487267}",20,0,-90.85036939661163,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
86,False,"{'a': 0.01, 'e': 0.4231620823177488}",20,0,18.07606552376913,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
87,False,"{'a': 0.01, 'e': 0.418951549247639}",20,0,-130.1804397548956,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
88,False,"{'a': 0.01, 'e': 0.4147829116815814}",25,1,-76.54228218679495,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 2}",1
89,False,"{'a': 0.01, 'e': 0.4106557527523455}",25,0,-97.69461060694894,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
90,False,"{'a': 0.01, 'e': 0.4065696597405991}",20,7,0.20306512016121836,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
91,False,"{'a': 0.01, 'e': 0.40252422403363597}",20,14,-4.150750966136926,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.01, 'e': 0.39851904108451414}",20,4,-45.51876678522841,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
93,False,"{'a': 0.01, 'e': 0.3945537103716011}",25,0,-37.20987917898529,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
94,False,"{'a': 0.01, 'e': 0.3906278353585211}",25,0,-17.53260063345444,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
95,False,"{'a': 0.01, 'e': 0.3867410234545012}",25,13,-40.25004801820203,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
96,False,"{'a': 0.01, 'e': 0.38289288597511206}",20,14,-0.8670430903652515,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
97,False,"{'a': 0.01, 'e': 0.37908303810339883}",25,19,8.701867970809491,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.01, 'e': 0.37531109885139957}",20,11,3.619346571429033,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
99,False,"{'a': 0.01, 'e': 0.3715766910220457}",20,0,-28.374662828094742,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
100,False,"{'a': 0.01, 'e': 0.36787944117144233}",20,6,-11.444650210926975,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
101,False,"{'a': 0.01, 'e': 0.3642189795715233}",25,0,6.978966437852591,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
102,False,"{'a': 0.01, 'e': 0.3605949401730783}",20,0,-10.593665321758646,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
103,False,"{'a': 0.01, 'e': 0.3570069605691474}",20,15,-1.4266425402018057,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
104,False,"{'a': 0.01, 'e': 0.35345468195878016}",20,9,-60.98391196726738,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 1}",1
105,False,"{'a': 0.01, 'e': 0.3499377491111553}",20,0,-26.180520822926894,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
106,False,"{'a': 0.01, 'e': 0.3464558103300574}",20,0,17.856793854559264,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
107,False,"{'a': 0.01, 'e': 0.34300851741870664}",20,0,-20.744263182465065,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
108,False,"{'a': 0.01, 'e': 0.3395955256449391}",20,0,-57.914720219039665,"{0: 15, 1: 1, 2: 1, 3: 3, 4: 0}",0
109,False,"{'a': 0.01, 'e': 0.3362164937067333}",20,14,10.722579003600565,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.01, 'e': 0.33287108369807955}",20,0,-86.13217156995594,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
111,False,"{'a': 0.01, 'e': 0.32955896107518906}",25,16,6.6204065353550865,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.01, 'e': 0.32627979462303947}",25,4,-21.948982117429107,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
113,False,"{'a': 0.01, 'e': 0.3230332564222529}",20,0,-5.45788135665205,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
114,False,"{'a': 0.01, 'e': 0.31981902181630384}",20,7,-18.944695333599448,"{0: 10, 1: 2, 2: 0, 3: 1, 4: 0}",1
115,False,"{'a': 0.01, 'e': 0.31663676937905316}",20,14,10.546203768745016,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.01, 'e': 0.3134861808826053}",20,0,-46.73659378522646,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
117,False,"{'a': 0.01, 'e': 0.31036694126548503}",20,0,-32.14827790157281,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
118,False,"{'a': 0.01, 'e': 0.30727873860113125}",25,14,21.248237501352815,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.01, 'e': 0.3042212640667041}",20,2,3.6282136243248786,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
120,False,"{'a': 0.01, 'e': 0.30119421191220214}",25,5,-33.10407573446935,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
121,False,"{'a': 0.01, 'e': 0.2981972794298874}",25,19,-1.6454827784526445,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
122,False,"{'a': 0.01, 'e': 0.2952301669240142}",25,5,-26.072075101161893,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",1
123,False,"{'a': 0.01, 'e': 0.2922925776808594}",25,7,2.0451987938556595,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
124,False,"{'a': 0.01, 'e': 0.2893842179390506}",20,0,-0.597774513560597,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
125,False,"{'a': 0.01, 'e': 0.2865047968601901}",20,5,-36.50549489771724,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
126,False,"{'a': 0.01, 'e': 0.2836540264997704}",25,0,-25.201141851549277,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
127,False,"{'a': 0.01, 'e': 0.2808316217783798}",20,0,6.357451049441908,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
128,False,"{'a': 0.01, 'e': 0.27803730045319414}",25,4,9.07104332244338,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
129,False,"{'a': 0.01, 'e': 0.27527078308975234}",25,8,19.93921941905938,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
130,False,"{'a': 0.01, 'e': 0.2725317930340126}",20,0,-11.996208936771758,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
131,False,"{'a': 0.01, 'e': 0.2698200563846868}",25,15,-5.206699820838535,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
132,False,"{'a': 0.01, 'e': 0.26713530196585034}",20,0,3.864351561821234,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
133,False,"{'a': 0.01, 'e': 0.26447726129982396}",20,8,5.781973460116254,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.01, 'e': 0.261845668580326}",20,5,5.02593264947121,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
135,False,"{'a': 0.01, 'e': 0.2592402606458915}",20,15,7.053329309064834,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.01, 'e': 0.2566607769535559}",25,0,-28.735601233140216,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
137,False,"{'a': 0.01, 'e': 0.25410695955280027}",20,2,11.215293829704965,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
138,False,"{'a': 0.01, 'e': 0.25157855305975646}",25,1,-38.428816181914634,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 1}",1
139,False,"{'a': 0.01, 'e': 0.24907530463166816}",20,0,-9.691159876966013,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
140,False,"{'a': 0.01, 'e': 0.24659696394160643}",20,3,8.905783495818863,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
141,False,"{'a': 0.01, 'e': 0.2441432831534371}",25,9,-9.816408868868685,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
142,False,"{'a': 0.01, 'e': 0.24171401689703645}",25,4,12.460246669080476,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
143,False,"{'a': 0.01, 'e': 0.23930892224375455}",20,0,0.38237539524407205,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
144,False,"{'a': 0.01, 'e': 0.23692775868212176}",20,7,-11.738656923286097,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
145,False,"{'a': 0.01, 'e': 0.23457028809379765}",20,12,0.8087994449150593,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.01, 'e': 0.23223627472975883}",25,0,-15.937539909855287,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
147,False,"{'a': 0.01, 'e': 0.22992548518672384}",20,4,-35.25833718538715,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
148,False,"{'a': 0.01, 'e': 0.22763768838381274}",20,0,33.56574818057844,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
149,False,"{'a': 0.01, 'e': 0.22537265553943872}",25,14,16.01040178490648,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.01, 'e': 0.22313016014842982}",20,0,-70.44292981974138,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
151,False,"{'a': 0.01, 'e': 0.2209099779593782}",20,7,20.900168974447265,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.01, 'e': 0.21871188695221475}",20,12,-21.61634498334049,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 0}",1
153,False,"{'a': 0.01, 'e': 0.21653566731600707}",20,12,5.587085772840897,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.01, 'e': 0.21438110142697794}",25,0,-39.88484440205085,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
155,False,"{'a': 0.01, 'e': 0.21224797382674304}",25,14,4.9997270465505075,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.01, 'e': 0.21013607120076472}",20,16,8.005606622822564,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.01, 'e': 0.20804518235702046}",20,0,8.8719088422346,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
158,False,"{'a': 0.01, 'e': 0.20597509820488344}",20,6,21.91767563323233,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.01, 'e': 0.20392561173421342}",20,2,13.693620651263736,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
160,False,"{'a': 0.01, 'e': 0.20189651799465538}",25,6,-11.829386365010437,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
161,False,"{'a': 0.01, 'e': 0.1998876140751445}",20,10,-21.178803868803655,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
162,False,"{'a': 0.01, 'e': 0.19789869908361465}",20,3,16.190151795168667,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
163,False,"{'a': 0.01, 'e': 0.19592957412690934}",20,8,-31.369602718753764,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
164,False,"{'a': 0.01, 'e': 0.19398004229089189}",25,15,16.131312294480757,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.01, 'e': 0.19204990862075408}",25,16,16.81333629345683,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.01, 'e': 0.1901389801015205}",20,14,4.283987780359553,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.01, 'e': 0.1882470656387468}",20,15,10.624426607360013,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.01, 'e': 0.18637397603940997}",20,12,-22.970419429774783,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
169,False,"{'a': 0.01, 'e': 0.18451952399298926}",25,5,-41.94219189016751,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
170,False,"{'a': 0.01, 'e': 0.18268352405273466}",20,0,5.889623885597631,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
171,False,"{'a': 0.01, 'e': 0.1808657926171221}",20,15,10.22579960946245,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.01, 'e': 0.17906614791149322}",25,13,20.741787118023787,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.01, 'e': 0.17728440996987782}",20,1,31.280887737977352,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.01, 'e': 0.17552040061699686}",20,10,6.650114646178125,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
175,False,"{'a': 0.01, 'e': 0.17377394345044514}",20,11,13.569946793768478,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.01, 'e': 0.17204486382305054}",20,3,15.020924717728876,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
177,False,"{'a': 0.01, 'e': 0.17033298882540943}",20,0,-6.689092350313766,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
178,False,"{'a': 0.01, 'e': 0.1686381472685955}",20,13,6.842769466039158,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.01, 'e': 0.1669601696670407}",20,10,7.282123130211508,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.01, 'e': 0.16529888822158653}",20,0,17.584617482444393,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
181,False,"{'a': 0.01, 'e': 0.16365413680270405}",20,0,-14.420548736821905,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
182,False,"{'a': 0.01, 'e': 0.16202575093388075}",20,3,-6.212215007635985,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
183,False,"{'a': 0.01, 'e': 0.16041356777517274}",25,12,20.28721942023052,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.01, 'e': 0.15881742610692068}",20,12,-5.598330516294764,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
