trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
59,False,"{'a': 0.01, 'e': 0.5543272847345071}",20,10,-7.552251126492998,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
60,False,"{'a': 0.01, 'e': 0.5488116360940265}",20,2,-99.78507299436846,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 2}",1
61,False,"{'a': 0.01, 'e': 0.5433508690744998}",20,5,-49.60123373755968,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
62,False,"{'a': 0.01, 'e': 0.5379444375946745}",20,0,22.737238453541607,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
63,False,"{'a': 0.01, 'e': 0.5325918010068972}",25,19,11.268760145784283,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.01, 'e': 0.5272924240430485}",20,8,18.557208035871206,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.01, 'e': 0.522045776761016}",20,0,-3.9619792477039377,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
66,False,"{'a': 0.01, 'e': 0.5168513344916992}",20,0,-47.16120430898938,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
67,False,"{'a': 0.01, 'e': 0.5117085777865424}",25,0,-14.924173461211922,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
68,False,"{'a': 0.01, 'e': 0.5066169923655895}",20,13,-34.61047278884067,"{0: 4, 1: 0, 2: 2, 3: 1, 4: 0}",1
69,False,"{'a': 0.01, 'e': 0.5015760690660555}",25,0,-17.18802179897963,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
70,False,"{'a': 0.01, 'e': 0.49658530379140947}",20,0,-66.76833421177272,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
71,False,"{'a': 0.01, 'e': 0.4916441974609651}",25,0,-48.41934523136846,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
72,False,"{'a': 0.01, 'e': 0.4867522559599717}",20,0,-29.024908185107687,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
73,False,"{'a': 0.01, 'e': 0.48190899009020244}",20,7,22.207233436576526,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.01, 'e': 0.4771139155210344}",20,9,-55.666868157296015,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
75,False,"{'a': 0.01, 'e': 0.4723665527410147}",20,0,-22.198799614342985,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
76,False,"{'a': 0.01, 'e': 0.46766642700990924}",20,0,20.005908854888,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
77,False,"{'a': 0.01, 'e': 0.46301306831122807}",20,4,-6.981444370156684,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
78,False,"{'a': 0.01, 'e': 0.4584060113052235}",20,0,19.971262323512793,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
79,False,"{'a': 0.01, 'e': 0.45384479528235583}",20,1,-42.144653829377255,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
80,False,"{'a': 0.01, 'e': 0.44932896411722156}",25,0,-74.28534764799498,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
81,False,"{'a': 0.01, 'e': 0.4448580662229411}",20,6,-1.8065970555965387,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
82,False,"{'a': 0.01, 'e': 0.44043165450599925}",20,5,-45.42826411914519,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
83,False,"{'a': 0.01, 'e': 0.43604928632153556}",25,0,12.95324536303891,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
84,False,"{'a': 0.01, 'e': 0.43171052342907973}",20,0,7.778269160525989,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
85,False,"{'a': 0.01, 'e': 0.4274149319487267}",20,0,-93.59831373564104,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
86,False,"{'a': 0.01, 'e': 0.4231620823177488}",20,0,-24.688012930255642,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",1
87,False,"{'a': 0.01, 'e': 0.418951549247639}",20,0,-76.54851542366582,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
88,False,"{'a': 0.01, 'e': 0.4147829116815814}",20,11,17.396395458518768,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.01, 'e': 0.4106557527523455}",25,0,3.1750044806492816,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
90,False,"{'a': 0.01, 'e': 0.4065696597405991}",20,6,-13.23047975358452,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
91,False,"{'a': 0.01, 'e': 0.40252422403363597}",25,0,-153.69926870336556,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
92,False,"{'a': 0.01, 'e': 0.39851904108451414}",20,0,-13.061851388911482,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
93,False,"{'a': 0.01, 'e': 0.3945537103716011}",25,6,-22.556337553918066,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
94,False,"{'a': 0.01, 'e': 0.3906278353585211}",25,8,-15.724425516810621,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
95,False,"{'a': 0.01, 'e': 0.3867410234545012}",20,1,-0.28081504500491916,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
96,False,"{'a': 0.01, 'e': 0.38289288597511206}",25,14,3.665798937116587,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
97,False,"{'a': 0.01, 'e': 0.37908303810339883}",20,0,1.0181597103250992,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
98,False,"{'a': 0.01, 'e': 0.37531109885139957}",25,0,-15.321517575593958,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
99,False,"{'a': 0.01, 'e': 0.3715766910220457}",25,4,-3.6178399033770576,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 0}",1
100,False,"{'a': 0.01, 'e': 0.36787944117144233}",20,0,-13.386899624203867,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
101,False,"{'a': 0.01, 'e': 0.3642189795715233}",25,0,-63.430756243680435,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
102,False,"{'a': 0.01, 'e': 0.3605949401730783}",20,0,-83.44196181827357,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
103,False,"{'a': 0.01, 'e': 0.3570069605691474}",25,0,-88.62145172814988,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
104,False,"{'a': 0.01, 'e': 0.35345468195878016}",25,0,-10.669194448105916,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
105,False,"{'a': 0.01, 'e': 0.3499377491111553}",20,0,-6.654979843455089,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
106,False,"{'a': 0.01, 'e': 0.3464558103300574}",20,0,-23.684854908804347,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
107,False,"{'a': 0.01, 'e': 0.34300851741870664}",20,0,-47.56707853695906,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
108,False,"{'a': 0.01, 'e': 0.3395955256449391}",25,0,9.309318968930679,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
109,False,"{'a': 0.01, 'e': 0.3362164937067333}",20,0,-52.79342386451976,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
110,False,"{'a': 0.01, 'e': 0.33287108369807955}",20,0,-46.15700038096212,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
111,False,"{'a': 0.01, 'e': 0.32955896107518906}",20,10,14.370115329552693,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.01, 'e': 0.32627979462303947}",20,10,-3.7965738552667956,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
113,False,"{'a': 0.01, 'e': 0.3230332564222529}",20,0,-15.154122753027362,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
114,False,"{'a': 0.01, 'e': 0.31981902181630384}",20,8,-2.514474526150857,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
115,False,"{'a': 0.01, 'e': 0.31663676937905316}",20,2,-57.716773548989806,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
116,False,"{'a': 0.01, 'e': 0.3134861808826053}",25,0,-72.82219930375767,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
117,False,"{'a': 0.01, 'e': 0.31036694126548503}",25,0,-45.84543267046911,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
118,False,"{'a': 0.01, 'e': 0.30727873860113125}",25,12,-0.14267809675108611,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
119,False,"{'a': 0.01, 'e': 0.3042212640667041}",20,8,18.19049177895288,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.01, 'e': 0.30119421191220214}",20,0,8.422971741040817,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
121,False,"{'a': 0.01, 'e': 0.2981972794298874}",20,0,-45.42235589317767,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
122,False,"{'a': 0.01, 'e': 0.2952301669240142}",20,16,5.180782288594854,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.01, 'e': 0.2922925776808594}",20,0,-13.675094662296594,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
124,False,"{'a': 0.01, 'e': 0.2893842179390506}",20,2,9.438807830104249,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
125,False,"{'a': 0.01, 'e': 0.2865047968601901}",25,13,-8.847083479610845,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
126,False,"{'a': 0.01, 'e': 0.2836540264997704}",20,0,-34.95581617537248,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
127,False,"{'a': 0.01, 'e': 0.2808316217783798}",25,0,-35.25684448593675,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
128,False,"{'a': 0.01, 'e': 0.27803730045319414}",25,18,-10.169098683121382,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
129,False,"{'a': 0.01, 'e': 0.27527078308975234}",20,0,-21.04096279629713,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
130,False,"{'a': 0.01, 'e': 0.2725317930340126}",20,0,5.299778304629648,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
131,False,"{'a': 0.01, 'e': 0.2698200563846868}",20,15,-2.253899860761743,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
132,False,"{'a': 0.01, 'e': 0.26713530196585034}",20,0,20.83862456320255,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
133,False,"{'a': 0.01, 'e': 0.26447726129982396}",20,10,3.6653397186169103,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.01, 'e': 0.261845668580326}",25,0,12.83465642753693,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
135,False,"{'a': 0.01, 'e': 0.2592402606458915}",25,0,-29.100829394666313,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
136,False,"{'a': 0.01, 'e': 0.2566607769535559}",25,15,13.965772602933354,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.01, 'e': 0.25410695955280027}",20,0,26.102306712065573,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
138,False,"{'a': 0.01, 'e': 0.25157855305975646}",25,2,-8.646308753192303,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
139,False,"{'a': 0.01, 'e': 0.24907530463166816}",20,0,-8.474670853939559,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
140,False,"{'a': 0.01, 'e': 0.24659696394160643}",25,2,20.98728545889959,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
141,False,"{'a': 0.01, 'e': 0.2441432831534371}",20,13,13.930537326133258,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.01, 'e': 0.24171401689703645}",20,6,7.0559424588961495,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
143,False,"{'a': 0.01, 'e': 0.23930892224375455}",25,6,-46.187903526083794,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
144,False,"{'a': 0.01, 'e': 0.23692775868212176}",20,0,12.528075635987205,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.01, 'e': 0.23457028809379765}",20,9,7.7506888739678,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
146,False,"{'a': 0.01, 'e': 0.23223627472975883}",20,9,-14.20855405212507,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
147,False,"{'a': 0.01, 'e': 0.22992548518672384}",20,15,8.012981984966036,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.01, 'e': 0.22763768838381274}",20,3,0.1310173570800699,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
149,False,"{'a': 0.01, 'e': 0.22537265553943872}",20,12,7.461808624173753,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.01, 'e': 0.22313016014842982}",20,8,10.72577177335548,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
151,False,"{'a': 0.01, 'e': 0.2209099779593782}",25,0,-21.092116978507836,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
152,False,"{'a': 0.01, 'e': 0.21871188695221475}",20,0,-61.86173022826086,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
153,False,"{'a': 0.01, 'e': 0.21653566731600707}",25,5,29.025575742144675,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.01, 'e': 0.21438110142697794}",20,16,8.290814233181667,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.01, 'e': 0.21224797382674304}",20,3,-14.173120468939628,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
156,False,"{'a': 0.01, 'e': 0.21013607120076472}",25,10,1.3936692696627866,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
157,False,"{'a': 0.01, 'e': 0.20804518235702046}",20,0,-25.281597613364063,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
158,False,"{'a': 0.01, 'e': 0.20597509820488344}",25,15,20.010021967585985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.01, 'e': 0.20392561173421342}",20,6,-11.32529314967922,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
160,False,"{'a': 0.01, 'e': 0.20189651799465538}",25,2,-34.73343300410857,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
161,False,"{'a': 0.01, 'e': 0.1998876140751445}",20,2,10.17575240826147,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
162,False,"{'a': 0.01, 'e': 0.19789869908361465}",20,12,-1.409298008667108,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
163,False,"{'a': 0.01, 'e': 0.19592957412690934}",20,0,-27.631804372002357,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
164,False,"{'a': 0.01, 'e': 0.19398004229089189}",25,0,9.601388175337597,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
165,False,"{'a': 0.01, 'e': 0.19204990862075408}",20,0,15.667763163373687,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
166,False,"{'a': 0.01, 'e': 0.1901389801015205}",20,14,7.851662618607906,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.01, 'e': 0.1882470656387468}",20,15,8.954927420035862,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.01, 'e': 0.18637397603940997}",25,0,-33.40595328283362,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
169,False,"{'a': 0.01, 'e': 0.18451952399298926}",20,11,-2.6688422480118916,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
170,False,"{'a': 0.01, 'e': 0.18268352405273466}",20,13,10.420305506641181,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.01, 'e': 0.1808657926171221}",20,0,-12.225348718594526,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
172,False,"{'a': 0.01, 'e': 0.17906614791149322}",25,14,11.055902764586031,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
173,False,"{'a': 0.01, 'e': 0.17728440996987782}",20,0,5.33204482776084,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
174,False,"{'a': 0.01, 'e': 0.17552040061699686}",20,10,9.890289527045796,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.01, 'e': 0.17377394345044514}",25,17,13.666448794773373,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.01, 'e': 0.17204486382305054}",20,0,19.325558125027655,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
177,False,"{'a': 0.01, 'e': 0.17033298882540943}",20,1,23.536016106684873,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.01, 'e': 0.1686381472685955}",20,0,23.12071682642665,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
179,False,"{'a': 0.01, 'e': 0.1669601696670407}",25,0,-41.50624398681249,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
180,False,"{'a': 0.01, 'e': 0.16529888822158653}",20,0,7.6116173485815635,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
181,False,"{'a': 0.01, 'e': 0.16365413680270405}",25,3,-28.097446481151184,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
182,False,"{'a': 0.01, 'e': 0.16202575093388075}",20,5,0.7291357033653614,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
183,False,"{'a': 0.01, 'e': 0.16041356777517274}",25,5,-40.64594255550198,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
