trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
17,False,"{'a': 0.01, 'e': 0.8436648165963837}",20,0,-65.461245901284,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
18,False,"{'a': 0.01, 'e': 0.835270211411272}",20,0,-96.90742237058542,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
19,False,"{'a': 0.01, 'e': 0.8269591339433623}",20,7,14.804933018078273,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 0.01, 'e': 0.8187307530779818}",25,0,-107.21884105075236,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
21,False,"{'a': 0.01, 'e': 0.8105842459701871}",25,0,-20.181516429607232,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
22,False,"{'a': 0.01, 'e': 0.8025187979624785}",20,0,-98.44099959928107,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
23,False,"{'a': 0.01, 'e': 0.794533602503334}",25,0,-54.55853326526882,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
24,False,"{'a': 0.01, 'e': 0.7866278610665535}",20,7,-54.63269929077467,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
25,False,"{'a': 0.01, 'e': 0.7788007830714049}",20,0,-123.58949471235759,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
26,False,"{'a': 0.01, 'e': 0.7710515858035663}",20,0,-73.76004761131296,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
27,False,"{'a': 0.01, 'e': 0.7633794943368531}",20,0,-87.35707641377401,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
28,False,"{'a': 0.01, 'e': 0.7557837414557255}",20,0,-86.29820315965152,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
29,False,"{'a': 0.01, 'e': 0.7482635675785653}",20,0,-57.17487755782715,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
30,False,"{'a': 0.01, 'e': 0.7408182206817179}",20,3,-91.77767114585447,"{0: 9, 1: 1, 2: 6, 3: 0, 4: 1}",1
31,False,"{'a': 0.01, 'e': 0.7334469562242892}",20,9,19.377658322464587,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,False,"{'a': 0.01, 'e': 0.7261490370736909}",20,8,-42.245957186572035,"{0: 8, 1: 3, 2: 0, 3: 0, 4: 1}",1
33,False,"{'a': 0.01, 'e': 0.7189237334319262}",20,13,0.7428604554453786,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
34,False,"{'a': 0.01, 'e': 0.7117703227626097}",25,0,-109.80416286738614,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
35,False,"{'a': 0.01, 'e': 0.7046880897187134}",20,0,-37.0711392713283,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
36,False,"{'a': 0.01, 'e': 0.697676326071031}",20,7,-28.021046681719724,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
37,False,"{'a': 0.01, 'e': 0.6907343306373547}",20,7,-38.966644398086515,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
38,False,"{'a': 0.01, 'e': 0.6838614092123558}",20,14,-36.03490059086301,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 1}",1
39,False,"{'a': 0.01, 'e': 0.6770568744981647}",20,0,-70.19252558034462,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
40,False,"{'a': 0.01, 'e': 0.6703200460356393}",20,3,-67.19534457056405,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 1}",1
41,False,"{'a': 0.01, 'e': 0.6636502501363194}",25,0,-78.46651427408327,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
42,False,"{'a': 0.01, 'e': 0.6570468198150567}",25,0,-42.578115687565656,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
43,False,"{'a': 0.01, 'e': 0.6505090947233165}",20,0,-120.17272448341457,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
44,False,"{'a': 0.01, 'e': 0.6440364210831414}",25,0,-80.9181865739546,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
45,False,"{'a': 0.01, 'e': 0.6376281516217733}",20,0,-45.38532229687037,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
46,False,"{'a': 0.01, 'e': 0.631283645506926}",20,0,-154.9401681996761,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
47,False,"{'a': 0.01, 'e': 0.6250022682827008}",20,0,-19.433727147527467,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
48,False,"{'a': 0.01, 'e': 0.6187833918061408}",20,0,-130.64711267801704,"{0: 10, 1: 3, 2: 3, 3: 3, 4: 1}",0
49,False,"{'a': 0.01, 'e': 0.6126263941844161}",25,9,-25.964350500020462,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
50,False,"{'a': 0.01, 'e': 0.6065306597126334}",20,8,3.5140309703364103,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
51,False,"{'a': 0.01, 'e': 0.6004955788122659}",20,0,-106.14806285298975,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
52,False,"{'a': 0.01, 'e': 0.5945205479701944}",20,0,-142.57345858019227,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
53,False,"{'a': 0.01, 'e': 0.5886049696783552}",20,9,-12.684236819743823,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
54,False,"{'a': 0.01, 'e': 0.5827482523739896}",20,9,-16.508762920918553,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
55,False,"{'a': 0.01, 'e': 0.5769498103804866}",25,10,-86.58043813286923,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 2}",1
56,False,"{'a': 0.01, 'e': 0.5712090638488149}",25,19,1.7350701524262038,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.01, 'e': 0.5655254386995371}",20,0,-47.56182811024699,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
58,False,"{'a': 0.01, 'e': 0.559898366565402}",20,0,3.097335926506258,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
59,False,"{'a': 0.01, 'e': 0.5543272847345071}",25,0,-122.02682051446524,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
60,False,"{'a': 0.01, 'e': 0.5488116360940265}",20,4,0.10273170102503038,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.01, 'e': 0.5433508690744998}",25,0,-136.5304898860712,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
62,False,"{'a': 0.01, 'e': 0.5379444375946745}",25,0,-47.68595961290481,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
63,False,"{'a': 0.01, 'e': 0.5325918010068972}",20,8,-45.912514365875545,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
64,False,"{'a': 0.01, 'e': 0.5272924240430485}",25,9,-28.359149019806342,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
65,False,"{'a': 0.01, 'e': 0.522045776761016}",20,0,-52.4581957319819,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
66,False,"{'a': 0.01, 'e': 0.5168513344916992}",20,0,-21.554406418477885,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
67,False,"{'a': 0.01, 'e': 0.5117085777865424}",20,0,-183.34995961226497,"{0: 11, 1: 4, 2: 0, 3: 1, 4: 4}",0
68,False,"{'a': 0.01, 'e': 0.5066169923655895}",25,13,-7.821214587276442,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
69,False,"{'a': 0.01, 'e': 0.5015760690660555}",20,0,-82.03534549878275,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
70,False,"{'a': 0.01, 'e': 0.49658530379140947}",25,10,-30.92319187782597,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 0}",1
71,False,"{'a': 0.01, 'e': 0.4916441974609651}",25,15,-54.38657394401333,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 1}",1
72,False,"{'a': 0.01, 'e': 0.4867522559599717}",20,0,8.46060506045423,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
73,False,"{'a': 0.01, 'e': 0.48190899009020244}",20,2,-61.19975052274501,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
74,False,"{'a': 0.01, 'e': 0.4771139155210344}",20,9,-3.7815474616183447,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
75,False,"{'a': 0.01, 'e': 0.4723665527410147}",20,0,-19.222409448525827,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
76,False,"{'a': 0.01, 'e': 0.46766642700990924}",20,0,-55.333288513183895,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
77,False,"{'a': 0.01, 'e': 0.46301306831122807}",25,0,-45.306564867856075,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
78,False,"{'a': 0.01, 'e': 0.4584060113052235}",25,0,3.0290632873938232,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
79,False,"{'a': 0.01, 'e': 0.45384479528235583}",25,0,-23.400660771482688,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
80,False,"{'a': 0.01, 'e': 0.44932896411722156}",20,0,-41.795223567198406,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
81,False,"{'a': 0.01, 'e': 0.4448580662229411}",20,0,-49.24008164994024,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
82,False,"{'a': 0.01, 'e': 0.44043165450599925}",20,12,0.8809869139975786,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
83,False,"{'a': 0.01, 'e': 0.43604928632153556}",25,0,-78.56313917517973,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
84,False,"{'a': 0.01, 'e': 0.43171052342907973}",20,0,-12.737524140720327,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
85,False,"{'a': 0.01, 'e': 0.4274149319487267}",25,6,-61.12438382682542,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 1}",1
86,False,"{'a': 0.01, 'e': 0.4231620823177488}",20,0,3.8211976831960888,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
87,False,"{'a': 0.01, 'e': 0.418951549247639}",20,0,-23.313248010439743,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
88,False,"{'a': 0.01, 'e': 0.4147829116815814}",20,0,-50.408170634013565,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
89,False,"{'a': 0.01, 'e': 0.4106557527523455}",25,9,2.0742132983659527,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
90,False,"{'a': 0.01, 'e': 0.4065696597405991}",25,7,-60.426561466241544,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
91,False,"{'a': 0.01, 'e': 0.40252422403363597}",20,1,-48.88287823710235,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 1}",1
92,False,"{'a': 0.01, 'e': 0.39851904108451414}",20,0,-19.852127260018868,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
93,False,"{'a': 0.01, 'e': 0.3945537103716011}",25,16,-9.453549061061127,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
94,False,"{'a': 0.01, 'e': 0.3906278353585211}",20,14,11.737374098553607,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.01, 'e': 0.3867410234545012}",20,5,3.7937462354695244,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
96,False,"{'a': 0.01, 'e': 0.38289288597511206}",20,0,-14.764268708579754,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
97,False,"{'a': 0.01, 'e': 0.37908303810339883}",20,0,-12.443647544147327,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
98,False,"{'a': 0.01, 'e': 0.37531109885139957}",20,10,-25.815627532325504,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
99,False,"{'a': 0.01, 'e': 0.3715766910220457}",20,9,-3.976736331719347,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
100,False,"{'a': 0.01, 'e': 0.36787944117144233}",25,18,3.2490331764338243,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.01, 'e': 0.3642189795715233}",20,4,-55.86431063247201,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
102,False,"{'a': 0.01, 'e': 0.3605949401730783}",20,0,-47.35610074051408,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
103,False,"{'a': 0.01, 'e': 0.3570069605691474}",20,8,22.43793578465018,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.01, 'e': 0.35345468195878016}",20,8,7.344417818909591,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
105,False,"{'a': 0.01, 'e': 0.3499377491111553}",20,0,-39.1743336153885,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
106,False,"{'a': 0.01, 'e': 0.3464558103300574}",20,0,2.07866054963543,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
107,False,"{'a': 0.01, 'e': 0.34300851741870664}",20,8,23.421200300132636,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.01, 'e': 0.3395955256449391}",20,12,-34.187457332999294,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
109,False,"{'a': 0.01, 'e': 0.3362164937067333}",25,0,-48.45100881232937,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
110,False,"{'a': 0.01, 'e': 0.33287108369807955}",25,0,-75.63550049159521,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
111,False,"{'a': 0.01, 'e': 0.32955896107518906}",20,8,-1.9965761314421506,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
112,False,"{'a': 0.01, 'e': 0.32627979462303947}",20,13,0.8045095608047756,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
113,False,"{'a': 0.01, 'e': 0.3230332564222529}",25,0,-12.449365396542676,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
114,False,"{'a': 0.01, 'e': 0.31981902181630384}",20,6,-2.2097816783029947,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
115,False,"{'a': 0.01, 'e': 0.31663676937905316}",20,12,14.131979674690836,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.01, 'e': 0.3134861808826053}",20,0,9.479467566436899,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
117,False,"{'a': 0.01, 'e': 0.31036694126548503}",25,2,-11.095030645773216,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
118,False,"{'a': 0.01, 'e': 0.30727873860113125}",20,9,18.474904439571546,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.01, 'e': 0.3042212640667041}",20,0,-68.88027314021723,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",1
120,False,"{'a': 0.01, 'e': 0.30119421191220214}",20,8,-22.721067441281196,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
121,False,"{'a': 0.01, 'e': 0.2981972794298874}",20,0,-58.567426984628696,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
122,False,"{'a': 0.01, 'e': 0.2952301669240142}",25,16,-10.16748422803181,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
123,False,"{'a': 0.01, 'e': 0.2922925776808594}",20,0,-11.251162470536775,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
124,False,"{'a': 0.01, 'e': 0.2893842179390506}",20,3,1.4676661000870332,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
125,False,"{'a': 0.01, 'e': 0.2865047968601901}",20,11,19.392242753986324,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.01, 'e': 0.2836540264997704}",20,7,-28.41146408090465,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
127,False,"{'a': 0.01, 'e': 0.2808316217783798}",20,16,6.200213682769274,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.01, 'e': 0.27803730045319414}",20,0,17.74651356659015,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
129,False,"{'a': 0.01, 'e': 0.27527078308975234}",20,0,-26.02099445655473,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
130,False,"{'a': 0.01, 'e': 0.2725317930340126}",25,17,13.71105558375159,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.01, 'e': 0.2698200563846868}",25,0,0.03966083422725486,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
132,False,"{'a': 0.01, 'e': 0.26713530196585034}",20,0,-8.185686004871746,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
133,False,"{'a': 0.01, 'e': 0.26447726129982396}",20,15,5.3849246201691,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.01, 'e': 0.261845668580326}",25,0,-10.325367727238316,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
135,False,"{'a': 0.01, 'e': 0.2592402606458915}",25,0,3.9692564294719705,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
136,False,"{'a': 0.01, 'e': 0.2566607769535559}",20,0,13.38197349456956,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
137,False,"{'a': 0.01, 'e': 0.25410695955280027}",20,0,7.665637727887753,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
138,False,"{'a': 0.01, 'e': 0.25157855305975646}",20,1,3.6462330430367014,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
139,False,"{'a': 0.01, 'e': 0.24907530463166816}",20,0,-0.5432776813360897,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
140,False,"{'a': 0.01, 'e': 0.24659696394160643}",20,4,22.59625286336895,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.01, 'e': 0.2441432831534371}",20,16,8.41842167744139,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.01, 'e': 0.24171401689703645}",20,0,4.121350841649111,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
143,False,"{'a': 0.01, 'e': 0.23930892224375455}",25,16,15.206901917121819,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.01, 'e': 0.23692775868212176}",20,0,-25.059105484355584,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
145,False,"{'a': 0.01, 'e': 0.23457028809379765}",20,0,15.103450001927385,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
146,False,"{'a': 0.01, 'e': 0.23223627472975883}",20,0,-17.990638267637916,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
147,False,"{'a': 0.01, 'e': 0.22992548518672384}",20,0,-6.73426567086597,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
148,False,"{'a': 0.01, 'e': 0.22763768838381274}",25,9,-2.0320118001675254,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
149,False,"{'a': 0.01, 'e': 0.22537265553943872}",25,0,-13.92840034107176,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
150,False,"{'a': 0.01, 'e': 0.22313016014842982}",25,1,0.16524416170475442,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
151,False,"{'a': 0.01, 'e': 0.2209099779593782}",20,0,24.50207264763533,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
152,False,"{'a': 0.01, 'e': 0.21871188695221475}",20,0,-69.42249661450771,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
153,False,"{'a': 0.01, 'e': 0.21653566731600707}",20,14,-8.510392643904158,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
154,False,"{'a': 0.01, 'e': 0.21438110142697794}",20,9,3.386045463455562,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
155,False,"{'a': 0.01, 'e': 0.21224797382674304}",20,0,-58.27254900788689,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
156,False,"{'a': 0.01, 'e': 0.21013607120076472}",20,0,22.053917146645674,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
157,False,"{'a': 0.01, 'e': 0.20804518235702046}",20,4,-15.394718005897756,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
158,False,"{'a': 0.01, 'e': 0.20597509820488344}",20,0,-12.029919167523058,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
159,False,"{'a': 0.01, 'e': 0.20392561173421342}",25,19,7.373067917440354,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.01, 'e': 0.20189651799465538}",20,0,27.23262301677144,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
161,False,"{'a': 0.01, 'e': 0.1998876140751445}",20,0,13.706495387007596,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
162,False,"{'a': 0.01, 'e': 0.19789869908361465}",20,0,22.48965652547417,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
163,False,"{'a': 0.01, 'e': 0.19592957412690934}",20,0,-5.66065687118255,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
164,False,"{'a': 0.01, 'e': 0.19398004229089189}",25,17,14.608203524266502,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.01, 'e': 0.19204990862075408}",25,0,14.152742037171297,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
166,False,"{'a': 0.01, 'e': 0.1901389801015205}",20,10,6.053212446535432,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
167,False,"{'a': 0.01, 'e': 0.1882470656387468}",20,0,9.710593502451825,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
168,False,"{'a': 0.01, 'e': 0.18637397603940997}",25,10,21.696791038170666,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.01, 'e': 0.18451952399298926}",25,0,14.051380612107062,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
170,False,"{'a': 0.01, 'e': 0.18268352405273466}",20,9,18.23282978773115,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.01, 'e': 0.1808657926171221}",20,0,5.00612887779439,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
172,False,"{'a': 0.01, 'e': 0.17906614791149322}",25,0,8.804444037645824,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
173,False,"{'a': 0.01, 'e': 0.17728440996987782}",25,0,18.464058244098496,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
174,False,"{'a': 0.01, 'e': 0.17552040061699686}",20,16,6.820924330157844,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.01, 'e': 0.17377394345044514}",20,9,12.187042611707406,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.01, 'e': 0.17204486382305054}",20,11,-25.653979711242904,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
177,False,"{'a': 0.01, 'e': 0.17033298882540943}",20,0,14.735157394594754,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
178,False,"{'a': 0.01, 'e': 0.1686381472685955}",25,9,-68.00401559032585,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
179,False,"{'a': 0.01, 'e': 0.1669601696670407}",20,0,-1.1830220208144366,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
180,False,"{'a': 0.01, 'e': 0.16529888822158653}",20,0,-22.908426136585767,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
181,False,"{'a': 0.01, 'e': 0.16365413680270405}",20,16,6.021133731742255,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.01, 'e': 0.16202575093388075}",20,0,2.7196567410248886,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
183,False,"{'a': 0.01, 'e': 0.16041356777517274}",20,15,7.865433637306456,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.01, 'e': 0.15881742610692068}",20,12,0.8881514204720449,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
