trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
340,False,"{'a': 0.7, 'e': 0.03337326996032608}",20,11,16.5465752492856,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.7, 'e': 0.03304120037588693}",20,8,17.873063493330633,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.7, 'e': 0.03271243493901982}",25,0,35.996219338842025,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
343,False,"{'a': 0.7, 'e': 0.03238694077290704}",30,19,19.889372502368722,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.7, 'e': 0.03206468532786077}",25,4,37.54538650869182,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.7, 'e': 0.03174563637806794}",25,0,17.54708571497993,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
346,False,"{'a': 0.7, 'e': 0.03142976201836771}",25,11,20.651726490361387,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.7, 'e': 0.03111703066106086}",20,14,12.847801891378289,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.7, 'e': 0.030807411032751076}",20,1,15.945208539918093,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
349,False,"{'a': 0.7, 'e': 0.030500872171217483}",35,21,32.565777741306185,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.7, 'e': 0.0301973834223185}",30,23,9.608544338748805,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.7, 'e': 0.029896914436926308}",30,0,27.75419018727823,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
352,False,"{'a': 0.7, 'e': 0.029599435167892}",25,13,9.0002893582738,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.7, 'e': 0.029304915867040746}",30,12,9.965009589786042,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
